1,1,5120,1,1,5120,0,1
1,1,5120,1,1,1024,0,1
1,1,5120,1,1,1024,0,1
1,1,5120,1,1,5120,0,1
1,1,5120,1,1,13824,0,1
1,1,5120,1,1,13824,0,1
1,1,13824,1,1,5120,0,1
