1,1,2048,1,1,2048,0,1
1,1,2048,1,1,512,0,1
1,1,2048,1,1,512,0,1
1,1,2048,1,1,2048,0,1
1,1,2048,1,1,6144,0,1
1,1,2048,1,1,6144,0,1
1,1,6144,1,1,2048,0,1
