1,1,2048,1,1,2048,0,1
1,1,2048,1,1,512,0,1
1,1,2048,1,1,512,0,1
1,1,2048,1,1,2048,0,1
1,1,2048,1,1,5632,0,1
1,1,2048,1,1,5632,0,1
1,1,5632,1,1,2048,0,1
