1,1,4096,1,1,4096,0,1
1,1,4096,1,1,1024,0,1
1,1,4096,1,1,1024,0,1
1,1,4096,1,1,4096,0,1
1,1,4096,1,1,11008,0,1
1,1,4096,1,1,11008,0,1
1,1,11008,1,1,4096,0,1
